subscription_id,user_id,plan,start_date,end_date,mrr,payment_method
sub_00442,u_01089,basic,2026-04-23,2026-05-03,29.0,credit_card
sub_00443,u_01090,enterprise,2025-06-01,,249.0,paypal
sub_00444,u_01091,basic,2025-12-30,2026-01-11,23.2,bank_transfer
sub_00445,u_01096,basic,2026-04-25,,29.0,credit_card
sub_00446,u_01097,basic,2026-05-01,,29.0,paypal
sub_00447,u_01098,basic,2025-10-23,,29.0,paypal
sub_00448,u_01099,enterprise,2026-03-30,,249.0,credit_card
sub_00449,u_01101,pro,2025-06-01,,79.0,credit_card
sub_00450,u_01102,basic,2025-07-22,,29.0,credit_card
sub_00451,u_01104,basic,2025-06-01,,26.1,paypal
sub_00452,u_01106,basic,2026-03-19,,29.0,credit_card
sub_00453,u_01109,basic,2026-05-07,,29.0,paypal
sub_00454,u_01110,basic,2025-09-27,,23.2,credit_card
sub_00455,u_01115,pro,2026-01-25,,71.1,paypal
sub_00456,u_01116,pro,2026-05-18,,79.0,credit_card
sub_00457,u_01118,basic,2026-04-17,2026-05-05,29.0,paypal
sub_00458,u_01120,basic,2025-07-16,2025-08-25,23.2,credit_card
sub_00459,u_01123,basic,2025-10-02,,29.0,credit_card
sub_00460,u_01125,basic,2026-02-04,,29.0,credit_card
sub_00461,u_01126,basic,2026-05-18,,23.2,paypal
sub_00462,u_01129,pro,2026-04-18,,71.1,paypal
sub_00463,u_01130,basic,2025-11-25,,23.2,bank_transfer
sub_00464,u_01133,basic,2026-04-25,,29.0,credit_card
sub_00465,u_01137,pro,2026-02-21,,79.0,paypal
sub_00466,u_01138,basic,2026-02-25,2026-03-04,29.0,credit_card
sub_00467,u_01139,enterprise,2026-01-21,,249.0,credit_card
sub_00468,u_01140,basic,2025-09-20,,29.0,paypal
sub_00469,u_01141,pro,2026-03-30,2026-04-18,79.0,credit_card
sub_00470,u_01143,basic,2026-01-30,,29.0,paypal
sub_00471,u_01145,basic,2025-07-28,,29.0,paypal
sub_00472,u_01148,pro,2025-08-28,,79.0,credit_card
sub_00473,u_01149,pro,2025-08-10,,63.2,credit_card
sub_00474,u_01151,basic,2025-09-09,,29.0,paypal
sub_00475,u_01154,basic,2026-01-11,2026-01-18,29.0,paypal
sub_00476,u_01156,pro,2026-05-06,,79.0,credit_card
sub_00477,u_01158,basic,2025-08-05,,26.1,credit_card
sub_00478,u_01159,basic,2026-05-27,,29.0,paypal
sub_00479,u_01162,basic,2026-04-02,,26.1,credit_card
sub_00480,u_01163,basic,2025-11-14,2025-11-23,29.0,bank_transfer
sub_00481,u_01170,basic,2026-01-12,,29.0,paypal
sub_00482,u_01171,basic,2025-06-01,,29.0,credit_card
sub_00483,u_01172,pro,2026-01-06,,79.0,paypal
sub_00484,u_01173,basic,2026-04-18,,29.0,credit_card
sub_00485,u_01174,pro,2026-01-05,,79.0,credit_card
sub_00486,u_01176,basic,2025-10-23,,23.2,paypal
sub_00487,u_01177,enterprise,2026-05-15,,249.0,credit_card
sub_00488,u_01178,basic,2025-11-04,,29.0,paypal
sub_00489,u_01180,basic,2025-06-01,,29.0,credit_card
sub_00490,u_01181,pro,2026-04-01,,79.0,bank_transfer
sub_00491,u_01182,basic,2026-01-06,,29.0,paypal
sub_00492,u_01184,basic,2026-05-16,,29.0,credit_card
sub_00493,u_01185,enterprise,2025-06-01,,249.0,credit_card
sub_00494,u_01187,basic,2026-05-21,,26.1,credit_card
sub_00495,u_01189,basic,2025-12-03,,26.1,credit_card
sub_00496,u_01190,basic,2026-05-21,,29.0,credit_card
sub_00497,u_01193,basic,2026-01-10,,29.0,credit_card
sub_00498,u_01196,basic,2025-06-01,,29.0,credit_card
sub_00499,u_01199,pro,2026-05-11,,71.1,credit_card
sub_00500,u_01202,basic,2026-05-28,,29.0,credit_card
sub_00501,u_01203,basic,2026-04-05,,26.1,paypal
sub_00502,u_01204,pro,2026-02-23,,79.0,paypal
sub_00503,u_01205,pro,2025-10-29,,63.2,credit_card
sub_00504,u_01206,basic,2025-12-15,,23.2,credit_card
sub_00505,u_01211,basic,2026-03-05,,29.0,credit_card
sub_00506,u_01212,basic,2026-05-05,,26.1,paypal
sub_00507,u_01214,basic,2025-12-10,,29.0,credit_card
sub_00508,u_01217,basic,2025-12-16,2026-01-18,23.2,paypal
sub_00509,u_01222,basic,2026-03-10,,29.0,paypal
sub_00510,u_01223,pro,2025-06-01,,63.2,credit_card
sub_00511,u_01226,basic,2026-03-19,2026-04-07,29.0,credit_card
sub_00512,u_01227,pro,2026-04-15,,71.1,paypal
sub_00513,u_01230,basic,2025-07-09,,29.0,credit_card
sub_00514,u_01231,basic,2026-04-23,,29.0,credit_card
sub_00515,u_01233,basic,2026-05-27,,23.2,credit_card
sub_00516,u_01237,pro,2026-02-27,,71.1,credit_card
sub_00517,u_01241,pro,2025-10-25,,63.2,credit_card
sub_00518,u_01245,basic,2026-01-08,,29.0,credit_card
sub_00519,u_01249,pro,2026-01-12,,79.0,paypal
sub_00520,u_01251,basic,2026-02-25,,29.0,credit_card
sub_00521,u_01252,pro,2026-05-13,,79.0,credit_card
sub_00522,u_01253,pro,2026-05-12,,79.0,credit_card
sub_00523,u_01255,enterprise,2026-03-11,2026-03-25,249.0,credit_card
sub_00524,u_01258,pro,2026-05-22,,71.1,credit_card
sub_00525,u_01262,basic,2026-04-07,,26.1,credit_card
sub_00526,u_01264,basic,2026-05-30,,29.0,bank_transfer
sub_00527,u_01265,pro,2026-05-21,,79.0,paypal
sub_00528,u_01266,basic,2026-03-20,2026-03-31,26.1,paypal
sub_00529,u_01268,pro,2026-01-18,,79.0,paypal
sub_00530,u_01277,basic,2025-06-01,,29.0,bank_transfer
sub_00531,u_01278,basic,2026-05-09,,29.0,credit_card
sub_00532,u_01279,basic,2026-02-20,,29.0,paypal
sub_00533,u_01282,enterprise,2026-02-01,,249.0,credit_card
sub_00534,u_01284,pro,2026-04-04,,71.1,paypal
sub_00535,u_01286,pro,2026-05-18,,63.2,bank_transfer
sub_00536,u_01289,basic,2026-05-20,2026-05-31,29.0,credit_card
sub_00537,u_01293,basic,2025-12-12,2025-12-19,29.0,paypal
sub_00538,u_01298,basic,2026-01-04,,26.1,credit_card
sub_00539,u_01306,enterprise,2025-11-30,,199.2,credit_card
sub_00540,u_01308,basic,2026-04-01,,29.0,credit_card
sub_00541,u_01313,enterprise,2025-09-26,,249.0,paypal
sub_00542,u_01314,pro,2026-03-05,,63.2,paypal
sub_00543,u_01315,basic,2026-01-01,,29.0,paypal
sub_00544,u_01316,basic,2026-02-12,,29.0,paypal
sub_00545,u_01319,pro,2026-05-22,2026-05-31,63.2,credit_card
sub_00546,u_01320,basic,2026-04-20,,29.0,credit_card
sub_00547,u_01324,pro,2025-06-01,,79.0,credit_card
sub_00548,u_01328,basic,2025-12-26,,23.2,credit_card
sub_00549,u_01330,basic,2026-02-02,,29.0,credit_card
sub_00550,u_01332,pro,2026-04-24,,79.0,credit_card
sub_00551,u_01333,basic,2025-06-01,,26.1,credit_card
sub_00552,u_01338,pro,2026-05-21,,79.0,paypal
sub_00553,u_01343,pro,2025-11-23,,79.0,paypal
sub_00554,u_01345,enterprise,2026-03-12,,224.1,credit_card
sub_00555,u_01346,pro,2026-03-31,,79.0,paypal
sub_00556,u_01349,pro,2026-05-26,,71.1,paypal
sub_00557,u_01354,basic,2026-02-23,,29.0,paypal
sub_00558,u_01357,pro,2026-03-13,,63.2,credit_card
sub_00559,u_01358,basic,2026-04-14,,26.1,credit_card
sub_00560,u_01360,basic,2025-06-11,,29.0,credit_card
sub_00561,u_01362,basic,2026-01-09,,23.2,bank_transfer
sub_00562,u_01365,basic,2026-05-11,2026-05-18,29.0,paypal
sub_00563,u_01367,enterprise,2025-06-16,,249.0,credit_card
sub_00564,u_01369,pro,2026-04-22,,71.1,paypal
sub_00565,u_01370,pro,2025-06-01,,79.0,credit_card
sub_00566,u_01372,basic,2025-08-24,,29.0,credit_card
sub_00567,u_01374,pro,2026-04-20,,79.0,credit_card
sub_00568,u_01376,basic,2026-03-07,,26.1,paypal
sub_00569,u_01381,basic,2026-03-20,2026-04-14,23.2,bank_transfer
sub_00570,u_01382,basic,2025-06-01,2025-06-24,29.0,credit_card
sub_00571,u_01383,basic,2026-04-18,,29.0,credit_card
sub_00572,u_01387,basic,2026-05-11,,26.1,paypal
sub_00573,u_01388,enterprise,2025-06-01,,224.1,bank_transfer
sub_00574,u_01392,basic,2026-05-04,,23.2,paypal
sub_00575,u_01393,basic,2026-02-14,,23.2,bank_transfer
sub_00576,u_01394,basic,2026-04-02,,29.0,credit_card
sub_00577,u_01396,basic,2026-03-10,,29.0,credit_card
sub_00578,u_01397,basic,2026-04-20,,29.0,credit_card
sub_00579,u_01402,pro,2026-05-26,,79.0,credit_card
sub_00580,u_01404,basic,2025-12-24,,29.0,credit_card
sub_00581,u_01416,pro,2026-05-26,,79.0,credit_card
sub_00582,u_01418,basic,2026-03-05,,26.1,bank_transfer
sub_00583,u_01420,basic,2026-04-06,2026-05-22,23.2,credit_card
sub_00584,u_01422,pro,2026-05-25,,71.1,paypal
sub_00585,u_01424,basic,2025-06-01,,29.0,credit_card
sub_00586,u_01427,basic,2025-06-01,,29.0,credit_card
sub_00587,u_01431,basic,2026-02-15,,26.1,credit_card
sub_00588,u_01432,enterprise,2026-02-23,,249.0,credit_card
sub_00589,u_01434,basic,2026-05-10,,29.0,credit_card
sub_00590,u_01437,pro,2025-12-05,,63.2,credit_card
sub_00591,u_01438,pro,2026-04-29,,63.2,credit_card
sub_00592,u_01439,basic,2025-12-20,,29.0,paypal
sub_00593,u_01445,basic,2026-05-03,,23.2,credit_card
sub_00594,u_01446,pro,2025-12-11,,79.0,credit_card
sub_00595,u_01449,pro,2025-12-15,,79.0,credit_card
sub_00596,u_01451,basic,2026-01-11,,23.2,bank_transfer
sub_00597,u_01454,enterprise,2026-05-27,,199.2,paypal
sub_00598,u_01458,pro,2026-04-26,,71.1,credit_card
sub_00599,u_01459,pro,2025-12-26,,63.2,credit_card
sub_00600,u_01462,basic,2026-05-15,,29.0,credit_card
sub_00601,u_01464,basic,2025-06-01,2025-06-08,26.1,paypal
sub_00602,u_01467,basic,2026-03-16,,29.0,credit_card
sub_00603,u_01469,pro,2025-10-21,,71.1,paypal
sub_00604,u_01472,enterprise,2025-07-29,,249.0,paypal
sub_00605,u_01474,basic,2026-04-04,,29.0,credit_card
sub_00606,u_01476,basic,2025-10-03,,23.2,paypal
sub_00607,u_01477,basic,2025-11-03,,26.1,credit_card
sub_00608,u_01479,basic,2026-03-09,,29.0,credit_card
sub_00609,u_01480,basic,2025-09-26,,23.2,credit_card
sub_00610,u_01488,basic,2026-03-21,,29.0,credit_card
sub_00611,u_01490,pro,2026-04-22,,71.1,paypal
sub_00612,u_01493,basic,2026-05-20,,29.0,credit_card
sub_00613,u_01499,enterprise,2025-08-15,,249.0,credit_card
sub_00614,u_01501,pro,2026-02-26,,63.2,bank_transfer
sub_00615,u_01502,basic,2026-05-28,,29.0,credit_card
sub_00616,u_01505,basic,2026-03-18,,23.2,credit_card
sub_00617,u_01506,pro,2026-01-25,,79.0,credit_card
sub_00618,u_01512,pro,2025-06-01,,79.0,credit_card
sub_00619,u_01514,basic,2026-04-30,,29.0,credit_card
sub_00620,u_01515,basic,2026-05-30,,26.1,paypal
sub_00621,u_01518,basic,2026-04-21,,29.0,credit_card
sub_00622,u_01519,pro,2025-06-01,,71.1,paypal
sub_00623,u_01520,basic,2026-05-22,,29.0,bank_transfer
sub_00624,u_01525,basic,2026-04-18,,23.2,credit_card
sub_00625,u_01527,basic,2026-04-08,,29.0,credit_card
sub_00626,u_01529,basic,2026-02-08,2026-02-15,29.0,credit_card
sub_00627,u_01530,enterprise,2026-04-07,,224.1,credit_card
sub_00628,u_01532,pro,2025-11-29,,63.2,paypal
sub_00629,u_01535,pro,2026-05-13,,63.2,credit_card
sub_00630,u_01536,pro,2026-05-02,,79.0,paypal
sub_00631,u_01539,basic,2026-02-12,,29.0,credit_card
sub_00632,u_01540,basic,2025-12-03,,29.0,credit_card
sub_00633,u_01542,basic,2026-01-30,,29.0,paypal
sub_00634,u_01547,pro,2026-02-04,,63.2,credit_card
sub_00635,u_01549,enterprise,2026-01-05,,224.1,credit_card
sub_00636,u_01551,basic,2026-01-18,,23.2,paypal
sub_00637,u_01552,basic,2025-09-24,2025-11-04,29.0,credit_card
sub_00638,u_01553,basic,2025-07-22,,29.0,credit_card
sub_00639,u_01554,basic,2026-04-24,,26.1,bank_transfer
sub_00640,u_01556,pro,2026-01-14,,79.0,credit_card
sub_00641,u_01557,basic,2026-03-15,,29.0,credit_card
sub_00642,u_01559,basic,2025-06-30,,23.2,credit_card
sub_00643,u_01562,pro,2025-10-23,,79.0,credit_card
sub_00644,u_01564,basic,2025-09-22,,29.0,credit_card
sub_00645,u_01569,basic,2026-03-05,,29.0,paypal
sub_00646,u_01574,basic,2026-04-26,,29.0,credit_card
sub_00647,u_01576,basic,2026-05-28,,23.2,credit_card
sub_00648,u_01577,pro,2026-01-02,2026-01-09,63.2,paypal
sub_00649,u_01578,basic,2026-01-15,,29.0,credit_card
sub_00650,u_01579,basic,2026-02-05,,29.0,credit_card
sub_00651,u_01582,pro,2026-01-20,,79.0,credit_card
sub_00652,u_01583,basic,2026-02-21,2026-03-04,29.0,paypal
sub_00653,u_01584,basic,2025-06-01,,23.2,credit_card
sub_00654,u_01585,basic,2026-05-10,,23.2,paypal
sub_00655,u_01588,basic,2026-03-11,,29.0,credit_card
sub_00656,u_01589,basic,2025-11-28,,29.0,credit_card
sub_00657,u_01591,pro,2025-06-01,,71.1,credit_card
sub_00658,u_01594,pro,2025-11-25,,63.2,credit_card
sub_00659,u_01595,basic,2026-01-26,,29.0,credit_card
sub_00660,u_01599,basic,2025-07-08,,29.0,paypal
sub_00661,u_01601,basic,2026-04-05,,29.0,paypal
sub_00662,u_01602,pro,2026-04-24,,79.0,credit_card
sub_00663,u_01603,basic,2026-03-29,2026-04-12,26.1,credit_card
sub_00664,u_01605,basic,2026-02-14,,23.2,credit_card
sub_00665,u_01610,pro,2025-07-27,,71.1,credit_card
sub_00666,u_01613,enterprise,2026-04-04,,224.1,paypal
sub_00667,u_01615,basic,2025-12-21,,26.1,credit_card
sub_00668,u_01618,pro,2026-02-02,,79.0,credit_card
sub_00669,u_01626,basic,2026-04-29,,23.2,credit_card
sub_00670,u_01630,pro,2025-11-07,,63.2,credit_card
sub_00671,u_01631,pro,2026-03-30,,63.2,credit_card
sub_00672,u_01632,basic,2025-12-23,,29.0,credit_card
sub_00673,u_01633,pro,2025-10-12,,79.0,bank_transfer
sub_00674,u_01636,basic,2026-03-18,,26.1,credit_card
sub_00675,u_01637,basic,2026-05-07,,26.1,credit_card
sub_00676,u_01640,enterprise,2026-02-07,,224.1,paypal
sub_00677,u_01641,basic,2025-09-05,,26.1,credit_card
sub_00678,u_01643,basic,2026-01-09,,29.0,paypal
sub_00679,u_01649,basic,2025-12-03,2025-12-19,26.1,paypal
sub_00680,u_01654,pro,2026-05-18,2026-05-26,71.1,credit_card
sub_00681,u_01655,basic,2025-06-01,,26.1,credit_card
sub_00682,u_01656,enterprise,2026-02-03,,224.1,credit_card
sub_00683,u_01657,enterprise,2026-04-08,,249.0,bank_transfer
sub_00684,u_01660,pro,2026-01-18,,63.2,credit_card
sub_00685,u_01661,enterprise,2026-02-15,2026-03-17,249.0,credit_card
sub_00686,u_01662,basic,2025-06-01,,29.0,credit_card
sub_00687,u_01663,basic,2026-02-20,,29.0,paypal
sub_00688,u_01664,basic,2025-06-01,,29.0,credit_card
sub_00689,u_01667,basic,2025-06-01,,29.0,paypal
sub_00690,u_01668,basic,2026-05-13,2026-05-20,29.0,bank_transfer
sub_00691,u_01673,pro,2025-10-05,,79.0,paypal
sub_00692,u_01677,basic,2026-03-17,,29.0,credit_card
sub_00693,u_01684,pro,2026-05-11,,79.0,credit_card
sub_00694,u_01687,basic,2026-02-23,,29.0,credit_card
sub_00695,u_01689,basic,2025-11-02,,29.0,credit_card
sub_00696,u_01692,basic,2026-03-18,2026-04-02,26.1,credit_card
sub_00697,u_01693,pro,2026-05-08,,63.2,credit_card
sub_00698,u_01697,pro,2026-05-10,,79.0,credit_card
sub_00699,u_01698,pro,2025-06-01,,71.1,paypal
sub_00700,u_01705,basic,2026-05-15,,29.0,credit_card
sub_00701,u_01706,pro,2026-01-02,,79.0,bank_transfer
sub_00702,u_01707,enterprise,2026-04-26,,249.0,credit_card
sub_00703,u_01710,pro,2026-05-07,,63.2,paypal
sub_00704,u_01712,basic,2025-10-23,2025-11-09,29.0,paypal
sub_00705,u_01717,basic,2025-12-10,,29.0,paypal
sub_00706,u_01721,pro,2026-05-13,,79.0,paypal
sub_00707,u_01727,basic,2025-06-01,,29.0,paypal
sub_00708,u_01730,basic,2026-04-08,,29.0,paypal
sub_00709,u_01735,basic,2025-07-19,,23.2,credit_card
sub_00710,u_01736,basic,2026-03-06,,29.0,paypal
sub_00711,u_01737,basic,2026-04-30,2026-05-08,29.0,credit_card
sub_00712,u_01738,basic,2026-03-26,,29.0,credit_card
sub_00713,u_01743,enterprise,2026-05-30,,224.1,credit_card
sub_00714,u_01744,basic,2026-03-14,,29.0,credit_card
sub_00715,u_01751,pro,2026-04-26,2026-05-15,63.2,credit_card
sub_00716,u_01752,basic,2026-05-30,,29.0,bank_transfer
sub_00717,u_01756,basic,2025-06-01,,26.1,credit_card
sub_00718,u_01757,basic,2026-02-23,,29.0,paypal
sub_00719,u_01758,pro,2026-05-15,,63.2,credit_card
sub_00720,u_01760,basic,2026-03-04,,29.0,credit_card
sub_00721,u_01765,basic,2026-04-04,,26.1,credit_card
sub_00722,u_01774,enterprise,2025-10-18,,199.2,bank_transfer
sub_00723,u_01778,pro,2026-04-19,,79.0,bank_transfer
sub_00724,u_01779,basic,2025-09-06,,26.1,paypal
sub_00725,u_01782,basic,2026-03-02,,29.0,credit_card
sub_00726,u_01783,basic,2026-01-04,,26.1,paypal
sub_00727,u_01784,basic,2025-12-26,,29.0,bank_transfer
sub_00728,u_01785,pro,2025-07-07,,63.2,paypal
sub_00729,u_01786,pro,2026-01-04,,79.0,bank_transfer
sub_00730,u_01789,basic,2026-02-14,,29.0,credit_card
sub_00731,u_01790,basic,2026-05-08,,29.0,credit_card
sub_00732,u_01792,enterprise,2026-02-16,,249.0,credit_card
sub_00733,u_01795,pro,2026-05-19,,79.0,credit_card
sub_00734,u_01803,enterprise,2026-04-10,,249.0,credit_card
sub_00735,u_01804,enterprise,2026-03-30,,249.0,credit_card
sub_00736,u_01806,basic,2025-12-25,,26.1,paypal
sub_00737,u_01810,enterprise,2025-12-25,,199.2,paypal
sub_00738,u_01811,pro,2025-11-02,,79.0,bank_transfer
sub_00739,u_01818,basic,2026-01-09,,23.2,credit_card
sub_00740,u_01820,pro,2026-04-28,,79.0,credit_card
sub_00741,u_01821,basic,2026-05-13,,29.0,credit_card
sub_00742,u_01823,basic,2025-10-27,,26.1,credit_card
sub_00743,u_01824,basic,2026-01-01,,29.0,bank_transfer
sub_00744,u_01827,pro,2025-06-01,,79.0,paypal
sub_00745,u_01831,basic,2026-01-17,,23.2,credit_card
sub_00746,u_01832,basic,2026-01-24,,29.0,paypal
sub_00747,u_01833,pro,2025-11-12,,79.0,credit_card
sub_00748,u_01837,basic,2026-04-01,,23.2,paypal
sub_00749,u_01842,pro,2026-03-08,,63.2,credit_card
sub_00750,u_01843,basic,2026-01-13,,29.0,credit_card
sub_00751,u_01844,enterprise,2025-06-01,,249.0,credit_card
sub_00752,u_01846,pro,2026-05-13,,71.1,paypal
sub_00753,u_01847,basic,2026-04-29,,23.2,credit_card
sub_00754,u_01849,enterprise,2025-12-31,,199.2,paypal
sub_00755,u_01851,pro,2025-09-27,,71.1,paypal
sub_00756,u_01852,pro,2025-08-17,,71.1,paypal
sub_00757,u_01853,basic,2025-09-01,,29.0,bank_transfer
sub_00758,u_01858,basic,2025-09-05,,26.1,credit_card
sub_00759,u_01859,basic,2025-11-23,,29.0,credit_card
sub_00760,u_01860,pro,2025-10-25,,79.0,credit_card
sub_00761,u_01862,basic,2026-05-03,,29.0,credit_card
sub_00762,u_01863,pro,2026-02-06,,71.1,credit_card
sub_00763,u_01864,basic,2025-06-01,,26.1,credit_card
sub_00764,u_01868,basic,2026-05-11,,29.0,credit_card
sub_00765,u_01869,basic,2025-11-24,,29.0,credit_card
sub_00766,u_01870,enterprise,2025-09-26,,199.2,credit_card
sub_00767,u_01873,basic,2025-09-06,,23.2,credit_card
sub_00768,u_01874,basic,2025-11-20,2025-12-12,23.2,credit_card
sub_00769,u_01875,pro,2026-02-07,,63.2,paypal
sub_00770,u_01876,basic,2026-01-22,,26.1,credit_card
sub_00771,u_01878,basic,2026-04-10,,23.2,bank_transfer
sub_00772,u_01879,pro,2026-01-30,,79.0,credit_card
sub_00773,u_01884,basic,2026-05-06,,29.0,credit_card
sub_00774,u_01890,basic,2026-05-16,,29.0,credit_card
sub_00775,u_01897,pro,2026-05-01,,71.1,credit_card
sub_00776,u_01898,basic,2026-03-29,2026-04-05,26.1,credit_card
sub_00777,u_01901,enterprise,2026-05-31,,249.0,credit_card
sub_00778,u_01902,basic,2025-11-04,,29.0,paypal
sub_00779,u_01904,basic,2025-11-13,,29.0,bank_transfer
sub_00780,u_01905,basic,2026-04-29,,29.0,bank_transfer
sub_00781,u_01906,basic,2025-06-01,,23.2,paypal
sub_00782,u_01910,pro,2026-04-08,,79.0,credit_card
sub_00783,u_01911,basic,2025-07-31,,26.1,credit_card
sub_00784,u_01913,pro,2026-03-26,,63.2,paypal
sub_00785,u_01914,pro,2026-03-06,,63.2,credit_card
sub_00786,u_01915,enterprise,2025-11-26,,199.2,bank_transfer
sub_00787,u_01916,pro,2025-07-19,,79.0,paypal
sub_00788,u_01917,enterprise,2026-01-21,2026-02-09,199.2,credit_card
sub_00789,u_01919,basic,2026-03-15,,29.0,credit_card
sub_00790,u_01920,basic,2025-12-09,,26.1,credit_card
sub_00791,u_01923,enterprise,2026-03-29,,249.0,paypal
sub_00792,u_01925,pro,2026-05-17,,79.0,paypal
sub_00793,u_01930,basic,2026-01-25,,26.1,paypal
sub_00794,u_01936,basic,2026-04-16,,23.2,paypal
sub_00795,u_01943,pro,2025-12-03,2025-12-27,71.1,credit_card
sub_00796,u_01944,pro,2025-10-17,,79.0,credit_card
sub_00797,u_01945,basic,2026-02-14,,29.0,paypal
sub_00798,u_01949,basic,2026-03-10,,29.0,credit_card
sub_00799,u_01950,enterprise,2026-05-18,,224.1,credit_card
sub_00800,u_01953,basic,2025-11-19,,23.2,paypal
sub_00801,u_01954,basic,2025-06-01,,26.1,credit_card
sub_00802,u_01955,basic,2025-06-01,,29.0,credit_card
sub_00803,u_01956,basic,2026-01-02,2026-01-29,23.2,credit_card
sub_00804,u_01957,enterprise,2026-03-13,,224.1,paypal
sub_00805,u_01959,pro,2025-10-19,,79.0,paypal
sub_00806,u_01960,enterprise,2026-05-13,,199.2,credit_card
sub_00807,u_01961,basic,2026-03-16,,29.0,credit_card
sub_00808,u_01966,pro,2026-05-02,,79.0,paypal
sub_00809,u_01969,basic,2026-05-28,,26.1,credit_card
sub_00810,u_01973,basic,2026-02-14,,26.1,credit_card
sub_00811,u_01975,pro,2025-06-01,,79.0,credit_card
sub_00812,u_01977,pro,2026-03-11,,71.1,credit_card
sub_00813,u_01988,basic,2026-03-09,,29.0,credit_card
sub_00814,u_01989,pro,2025-11-22,,71.1,credit_card
sub_00815,u_01992,enterprise,2026-01-14,,199.2,credit_card
sub_00816,u_01994,enterprise,2025-11-10,,199.2,paypal
sub_00817,u_01996,pro,2025-06-01,2025-06-26,71.1,credit_card
sub_00818,u_01998,pro,2026-05-23,,79.0,credit_card
sub_00819,u_02000,basic,2026-04-17,2026-05-03,26.1,paypal
sub_00820,u_02003,basic,2026-04-20,,29.0,paypal
sub_00821,u_02005,pro,2025-11-05,,63.2,paypal
sub_00822,u_02007,pro,2025-10-25,,79.0,paypal
sub_00823,u_02009,enterprise,2026-02-23,,249.0,credit_card
sub_00824,u_02010,enterprise,2026-05-27,,249.0,paypal
sub_00825,u_02012,pro,2025-06-21,,79.0,bank_transfer
sub_00826,u_02013,basic,2026-05-10,,29.0,credit_card
sub_00827,u_02015,basic,2026-03-15,,29.0,bank_transfer
sub_00828,u_02017,basic,2025-06-30,2025-07-07,23.2,credit_card
sub_00829,u_02022,pro,2025-06-01,,63.2,credit_card
sub_00830,u_02023,enterprise,2026-05-24,,249.0,credit_card
sub_00831,u_02026,basic,2025-11-21,,23.2,credit_card
sub_00832,u_02032,basic,2026-03-02,2026-03-09,29.0,paypal
sub_00833,u_02034,pro,2026-01-15,,79.0,credit_card
sub_00834,u_02037,pro,2026-05-08,,71.1,credit_card
sub_00835,u_02040,basic,2025-08-28,,23.2,credit_card
sub_00836,u_02042,basic,2026-02-13,,29.0,paypal
sub_00837,u_02044,basic,2025-08-18,,29.0,credit_card
sub_00838,u_02047,enterprise,2025-12-03,,249.0,credit_card
sub_00839,u_02048,basic,2026-02-06,,29.0,bank_transfer
sub_00840,u_02052,basic,2026-05-05,,29.0,paypal
sub_00841,u_02053,basic,2025-06-01,,29.0,credit_card
sub_00842,u_02054,basic,2025-08-28,,29.0,credit_card
sub_00843,u_02056,basic,2026-03-02,,29.0,credit_card
sub_00844,u_02060,enterprise,2026-05-22,,249.0,credit_card
sub_00845,u_02061,basic,2026-02-16,,26.1,paypal
sub_00846,u_02063,basic,2026-03-03,2026-03-16,23.2,credit_card
sub_00847,u_02064,pro,2026-05-24,,79.0,paypal
sub_00848,u_02067,enterprise,2026-04-18,,249.0,paypal
sub_00849,u_02068,pro,2026-05-05,,79.0,credit_card
sub_00850,u_02073,enterprise,2025-07-29,,249.0,credit_card
sub_00851,u_02075,pro,2025-08-07,,71.1,paypal
sub_00852,u_02079,basic,2025-10-28,,29.0,credit_card
