user_id,signup_date,signup_source,plan_type,country,industry,primary_platform,is_churned,churn_date
u_00447,2025-11-09,organic,basic,UK,technology,ios,0,
u_00448,2026-03-24,paid_google,free,US,nonprofit,web,1,2026-03-31
u_00449,2026-05-19,direct,enterprise,IN,finance,web,0,
u_00450,2025-10-25,referral,basic,DE,finance,ios,0,
u_00451,2026-02-01,direct,enterprise,AU,nonprofit,ios,0,
u_00452,2026-03-12,paid_facebook,basic,US,technology,web,0,
u_00453,2025-06-21,paid_facebook,pro,Other,technology,web,0,
u_00454,2026-05-14,paid_facebook,basic,UK,ecommerce,android,0,
u_00455,2026-02-22,paid_facebook,free,US,finance,web,0,
u_00456,2026-05-30,organic,free,US,consulting,ios,1,2026-05-31
u_00457,2026-02-28,paid_google,free,UK,technology,web,0,
u_00458,2026-05-23,paid_google,free,JP,finance,ios,1,2026-05-30
u_00459,2026-05-13,paid_google,free,CA,marketing,ios,0,
u_00460,2026-05-13,paid_google,free,IN,ecommerce,android,0,
u_00461,2025-12-30,organic,free,US,marketing,web,0,
u_00462,2025-11-13,paid_google,enterprise,US,finance,web,0,
u_00463,2026-01-24,organic,pro,UK,consulting,android,0,
u_00464,2025-06-01,direct,free,CA,nonprofit,web,0,
u_00465,2026-03-24,organic,free,CA,ecommerce,android,0,
u_00466,2026-04-13,organic,free,US,finance,ios,0,
u_00467,2025-08-09,referral,free,US,education,web,0,
u_00468,2026-04-25,paid_google,basic,US,ecommerce,android,0,
u_00469,2025-06-01,organic,free,JP,media,web,0,
u_00470,2026-05-30,paid_google,free,IN,media,ios,0,
u_00471,2025-06-01,organic,pro,US,nonprofit,ios,0,
u_00472,2026-05-25,organic,basic,US,consulting,web,0,
u_00473,2025-07-13,organic,free,US,technology,ios,0,
u_00474,2026-02-11,paid_google,basic,UK,ecommerce,ios,0,
u_00475,2025-06-01,referral,free,AU,consulting,ios,1,2025-07-06
u_00476,2026-05-20,paid_google,free,Other,media,web,1,2026-05-31
u_00477,2026-02-03,paid_facebook,free,UK,nonprofit,ios,0,
u_00478,2025-06-01,organic,free,US,healthcare,web,0,
u_00479,2026-02-13,organic,free,DE,education,web,0,
u_00480,2026-01-07,referral,free,CA,technology,web,0,
u_00481,2025-12-09,organic,basic,US,education,web,0,
u_00482,2026-03-04,referral,basic,BR,healthcare,android,0,
u_00483,2026-01-08,paid_google,free,BR,other,ios,0,
u_00484,2026-01-24,referral,free,UK,nonprofit,android,1,2026-01-31
u_00485,2025-06-29,organic,basic,IN,consulting,web,0,
u_00486,2026-05-25,organic,free,CA,technology,ios,0,
u_00487,2026-04-13,referral,pro,DE,finance,web,0,
u_00488,2025-06-01,referral,basic,US,ecommerce,web,0,
u_00489,2025-07-14,organic,free,US,technology,android,0,
u_00490,2026-03-04,direct,free,US,marketing,web,1,2026-05-31
u_00491,2026-01-11,organic,free,CA,media,web,1,2026-01-18
u_00492,2026-04-14,organic,free,UK,technology,web,0,
u_00493,2026-05-01,paid_google,free,IN,technology,ios,0,
u_00494,2026-03-02,paid_facebook,basic,AU,education,ios,0,
u_00495,2026-03-29,direct,free,US,nonprofit,web,1,2026-04-05
u_00496,2026-01-24,paid_google,free,CA,media,web,0,
u_00497,2026-05-20,organic,free,UK,other,web,0,
u_00498,2025-06-01,paid_facebook,free,US,consulting,web,0,
u_00499,2025-06-01,organic,free,US,finance,android,0,
u_00500,2025-12-08,paid_google,free,Other,nonprofit,android,0,
u_00501,2026-02-09,paid_google,free,AU,finance,android,0,
u_00502,2026-04-08,organic,basic,US,finance,android,0,
u_00503,2025-09-29,paid_google,free,Other,finance,android,0,
u_00504,2025-12-14,paid_google,basic,AU,consulting,android,0,
u_00505,2026-05-06,paid_facebook,free,US,nonprofit,android,0,
u_00506,2025-06-13,paid_facebook,free,US,finance,android,1,2025-06-20
u_00507,2025-09-22,organic,free,US,finance,web,0,
u_00508,2025-06-01,organic,basic,DE,media,web,0,
u_00509,2025-11-24,organic,free,IN,technology,ios,0,
u_00510,2026-01-13,organic,free,US,consulting,ios,1,2026-01-26
u_00511,2026-03-14,paid_facebook,free,UK,finance,ios,1,2026-03-26
u_00512,2025-06-01,direct,free,US,finance,ios,0,
u_00513,2025-08-12,paid_facebook,free,US,finance,ios,0,
u_00514,2026-05-25,paid_facebook,basic,UK,finance,web,0,
u_00515,2026-05-28,paid_google,free,US,consulting,web,1,2026-05-31
u_00516,2026-03-24,organic,basic,IN,nonprofit,android,0,
u_00517,2025-10-01,direct,free,JP,healthcare,ios,0,
u_00518,2025-06-01,direct,basic,US,media,web,1,2025-06-08
u_00519,2026-05-08,paid_google,basic,US,ecommerce,android,0,
u_00520,2026-01-20,organic,free,US,marketing,web,0,
u_00521,2026-03-23,referral,basic,UK,education,web,0,
u_00522,2025-06-01,organic,pro,CA,education,web,0,
u_00523,2025-09-05,referral,free,IN,technology,android,1,2025-09-14
u_00524,2025-09-08,referral,free,UK,finance,ios,1,2025-09-15
u_00525,2026-02-28,organic,basic,US,other,web,0,
u_00526,2026-03-14,direct,free,US,education,android,0,
u_00527,2026-04-15,direct,free,US,marketing,android,0,
u_00528,2026-05-23,direct,pro,IN,marketing,ios,0,
u_00529,2025-08-13,paid_google,free,US,marketing,android,1,2025-08-27
u_00530,2025-09-29,organic,basic,AU,finance,ios,0,
u_00531,2025-06-01,paid_google,basic,IN,technology,ios,0,
u_00532,2025-06-01,paid_google,enterprise,US,technology,web,0,
u_00533,2026-02-02,organic,free,UK,finance,web,1,2026-02-09
u_00534,2025-10-30,paid_google,free,Other,education,web,1,2025-11-24
u_00535,2025-06-01,paid_facebook,free,US,technology,android,0,
u_00536,2025-08-29,organic,free,US,technology,web,0,
u_00537,2026-04-20,organic,free,UK,technology,web,1,2026-05-31
u_00538,2026-03-05,organic,free,DE,marketing,web,0,
u_00539,2026-05-11,paid_facebook,free,US,technology,web,1,2026-05-20
u_00540,2025-06-01,paid_facebook,free,JP,healthcare,web,0,
u_00541,2026-01-16,organic,basic,DE,finance,android,0,
u_00542,2026-04-24,direct,basic,FR,marketing,android,0,
u_00543,2025-12-20,organic,basic,US,media,android,0,
u_00544,2026-01-11,paid_google,pro,BR,healthcare,ios,0,
u_00545,2026-03-28,referral,free,US,technology,android,0,
u_00546,2026-05-14,referral,enterprise,US,marketing,web,0,
u_00547,2025-12-20,organic,pro,JP,other,web,0,
u_00548,2026-02-14,direct,free,US,other,web,0,
u_00549,2025-10-28,direct,free,JP,marketing,android,0,
u_00550,2026-02-14,paid_google,free,UK,technology,web,1,2026-02-21
u_00551,2025-08-26,paid_google,free,Other,healthcare,ios,1,2025-09-28
u_00552,2026-02-04,organic,free,IN,healthcare,ios,0,
u_00553,2026-02-01,paid_google,free,CA,finance,ios,0,
u_00554,2025-07-31,paid_google,basic,US,healthcare,web,0,
u_00555,2026-03-17,referral,free,UK,marketing,ios,0,
u_00556,2026-05-11,paid_google,free,CA,technology,ios,0,
u_00557,2026-05-27,paid_facebook,pro,AU,education,web,0,
u_00558,2025-11-08,organic,free,US,nonprofit,ios,0,
u_00559,2026-01-11,organic,enterprise,UK,technology,android,0,
u_00560,2025-12-05,organic,free,UK,ecommerce,android,0,
u_00561,2026-04-27,organic,enterprise,US,finance,web,0,
u_00562,2026-05-10,paid_google,free,UK,marketing,web,1,2026-05-21
u_00563,2026-05-29,referral,free,AU,media,web,1,2026-05-31
u_00564,2026-03-30,paid_facebook,free,US,finance,ios,0,
u_00565,2026-01-22,paid_google,basic,UK,education,android,0,
u_00566,2026-03-20,paid_facebook,pro,Other,finance,android,0,
u_00567,2026-03-09,organic,free,US,technology,android,0,
u_00568,2025-06-24,paid_google,pro,IN,education,ios,0,
u_00569,2026-03-30,organic,free,CA,finance,ios,0,
u_00570,2026-02-15,paid_facebook,basic,CA,technology,web,0,
u_00571,2025-10-21,organic,basic,CA,education,web,0,
u_00572,2026-03-19,organic,free,CA,technology,android,0,
u_00573,2026-01-10,paid_google,free,US,marketing,ios,1,2026-02-04
u_00574,2025-08-16,direct,pro,IN,consulting,web,0,
u_00575,2025-06-01,paid_facebook,pro,AU,technology,web,0,
u_00576,2026-05-08,referral,enterprise,US,education,web,0,
u_00577,2025-06-01,paid_facebook,pro,US,nonprofit,ios,0,
u_00578,2026-02-22,paid_google,free,AU,technology,android,0,
u_00579,2026-04-18,paid_facebook,basic,CA,finance,web,0,
u_00580,2026-03-03,referral,free,UK,education,web,1,2026-03-11
u_00581,2025-06-01,organic,enterprise,JP,finance,ios,0,
u_00582,2026-02-22,organic,free,CA,education,web,0,
u_00583,2026-04-03,organic,free,Other,finance,web,0,
u_00584,2026-01-05,paid_google,free,JP,technology,web,1,2026-01-13
u_00585,2026-04-22,referral,free,UK,technology,web,0,
u_00586,2026-05-20,organic,free,CA,ecommerce,ios,1,2026-05-27
u_00587,2026-05-11,paid_google,pro,DE,marketing,android,0,
u_00588,2026-05-12,referral,basic,AU,media,web,1,2026-05-31
u_00589,2026-05-08,paid_google,free,AU,ecommerce,ios,0,
u_00590,2026-05-10,paid_google,basic,US,technology,web,0,
u_00591,2026-01-02,referral,basic,US,marketing,ios,0,
u_00592,2026-05-02,paid_google,free,US,marketing,ios,0,
u_00593,2026-03-31,paid_facebook,free,AU,education,web,0,
u_00594,2025-07-05,organic,pro,AU,consulting,ios,0,
u_00595,2026-02-27,organic,basic,UK,technology,web,0,
u_00596,2025-12-22,paid_google,free,IN,marketing,ios,1,2026-02-19
u_00597,2026-05-04,paid_google,basic,BR,finance,ios,0,
u_00598,2026-04-30,direct,free,US,technology,ios,0,
u_00599,2026-05-25,direct,free,US,healthcare,android,0,
u_00600,2026-05-05,referral,free,UK,healthcare,android,0,
u_00601,2026-04-14,organic,free,JP,marketing,android,1,2026-05-28
u_00602,2026-05-03,direct,basic,AU,healthcare,android,0,
u_00603,2026-05-18,paid_facebook,pro,US,finance,web,0,
u_00604,2026-05-13,paid_google,free,US,marketing,web,0,
u_00605,2026-03-03,paid_facebook,free,DE,marketing,web,0,
u_00606,2026-04-28,organic,basic,BR,healthcare,web,0,
u_00607,2026-03-27,organic,pro,DE,finance,web,0,
u_00608,2026-02-19,referral,basic,UK,technology,android,0,
u_00609,2025-12-12,paid_facebook,pro,US,technology,web,0,
u_00610,2026-05-26,paid_google,free,JP,technology,ios,1,2026-05-31
u_00611,2025-10-10,paid_google,basic,US,technology,web,0,
u_00612,2026-01-08,direct,free,US,finance,ios,1,2026-01-30
u_00613,2026-05-19,paid_facebook,free,AU,marketing,android,0,
u_00614,2025-08-03,paid_google,free,Other,finance,web,0,
u_00615,2025-06-01,organic,free,DE,marketing,android,0,
u_00616,2026-05-22,organic,pro,DE,healthcare,web,0,
u_00617,2026-04-14,direct,pro,US,ecommerce,android,0,
u_00618,2025-10-05,paid_google,free,US,healthcare,web,0,
u_00619,2025-11-12,paid_google,free,US,technology,web,0,
u_00620,2026-05-02,paid_google,free,IN,technology,android,0,
u_00621,2026-04-27,referral,free,US,marketing,ios,0,
u_00622,2026-03-25,paid_facebook,basic,FR,finance,ios,0,
u_00623,2026-02-24,paid_facebook,pro,US,technology,ios,0,
u_00624,2026-01-11,paid_google,enterprise,IN,marketing,web,0,
u_00625,2026-03-25,organic,basic,UK,media,web,0,
u_00626,2026-03-02,direct,basic,IN,technology,web,0,
u_00627,2025-11-12,direct,free,US,nonprofit,web,0,
u_00628,2026-05-26,direct,free,FR,media,android,0,
u_00629,2026-04-19,direct,free,UK,media,android,1,2026-05-08
u_00630,2025-12-01,referral,free,CA,media,web,0,
u_00631,2025-07-07,paid_facebook,basic,DE,technology,android,0,
u_00632,2026-02-16,referral,free,US,technology,web,0,
u_00633,2026-02-10,paid_facebook,free,DE,technology,web,0,
u_00634,2026-05-15,organic,free,IN,technology,ios,1,2026-05-31
u_00635,2026-03-06,paid_google,enterprise,FR,marketing,web,0,
u_00636,2026-02-10,direct,free,FR,media,web,0,
u_00637,2026-04-21,paid_google,basic,US,marketing,ios,1,2026-04-28
u_00638,2026-04-16,referral,basic,US,marketing,android,0,
u_00639,2026-03-24,organic,free,US,ecommerce,ios,0,
u_00640,2026-05-29,organic,free,Other,technology,web,1,2026-05-31
u_00641,2026-04-05,paid_google,pro,US,finance,web,0,
u_00642,2026-04-27,organic,free,DE,marketing,ios,0,
u_00643,2026-04-04,organic,pro,IN,media,ios,0,
u_00644,2026-05-13,organic,free,DE,healthcare,android,0,
u_00645,2025-07-13,referral,free,US,education,android,0,
u_00646,2026-01-20,organic,pro,US,technology,android,0,
u_00647,2025-12-17,organic,basic,UK,nonprofit,ios,0,
u_00648,2025-10-17,organic,enterprise,US,marketing,web,0,
u_00649,2026-02-20,paid_facebook,basic,US,ecommerce,ios,0,
u_00650,2026-05-18,paid_facebook,pro,US,other,ios,0,
u_00651,2026-02-08,paid_facebook,basic,IN,healthcare,web,0,
u_00652,2026-01-23,paid_google,basic,US,healthcare,web,0,
u_00653,2025-11-13,organic,free,US,technology,web,0,
u_00654,2026-03-10,paid_facebook,free,US,finance,android,0,
u_00655,2026-05-12,referral,pro,US,media,web,0,
u_00656,2026-04-13,organic,free,UK,technology,android,0,
u_00657,2026-03-27,paid_google,free,US,nonprofit,web,0,
u_00658,2025-12-31,organic,free,DE,education,ios,0,
u_00659,2026-01-28,organic,free,US,finance,web,1,2026-02-04
u_00660,2026-03-28,paid_facebook,free,JP,healthcare,ios,0,
u_00661,2025-06-01,paid_google,free,US,technology,web,1,2025-07-16
u_00662,2026-01-16,organic,pro,JP,marketing,web,1,2026-01-23
u_00663,2026-04-22,organic,free,BR,marketing,web,0,
u_00664,2026-05-16,direct,free,DE,finance,web,0,
u_00665,2026-05-07,referral,free,JP,nonprofit,android,1,2026-05-31
u_00666,2026-04-20,referral,free,US,finance,ios,1,2026-04-27
u_00667,2026-05-06,paid_google,free,US,healthcare,web,1,2026-05-13
u_00668,2026-05-01,paid_facebook,basic,US,technology,web,0,
u_00669,2026-04-13,paid_google,free,US,ecommerce,android,0,
u_00670,2026-05-04,organic,pro,US,healthcare,ios,0,
u_00671,2025-07-05,paid_google,free,IN,finance,web,0,
u_00672,2026-05-19,paid_google,free,US,nonprofit,web,0,
u_00673,2026-02-12,organic,free,US,media,ios,0,
u_00674,2026-03-16,referral,free,US,education,web,0,
u_00675,2025-06-01,organic,basic,IN,nonprofit,ios,0,
u_00676,2026-05-14,paid_google,pro,Other,healthcare,ios,0,
u_00677,2026-03-19,organic,basic,UK,consulting,web,0,
u_00678,2025-06-01,paid_google,free,UK,finance,ios,0,
u_00679,2025-08-12,organic,free,US,technology,android,0,
u_00680,2025-09-26,organic,free,AU,other,web,0,
u_00681,2026-04-18,paid_google,enterprise,US,technology,web,0,
u_00682,2026-05-04,paid_google,free,Other,marketing,ios,1,2026-05-19
u_00683,2025-12-22,paid_google,basic,UK,technology,web,0,
u_00684,2025-06-01,organic,free,US,marketing,android,0,
u_00685,2026-02-02,paid_google,free,Other,marketing,android,0,
u_00686,2026-01-28,paid_google,free,JP,education,android,1,2026-02-04
u_00687,2026-04-14,organic,free,DE,other,web,0,
u_00688,2025-10-30,referral,basic,US,technology,ios,0,
u_00689,2026-05-01,paid_google,free,CA,consulting,android,1,2026-05-18
u_00690,2026-04-05,organic,basic,US,technology,web,0,
u_00691,2026-03-12,direct,free,US,technology,web,0,
u_00692,2026-02-17,referral,enterprise,US,education,web,0,
u_00693,2026-04-21,direct,free,IN,media,android,0,
u_00694,2026-05-14,paid_facebook,pro,CA,technology,web,0,
u_00695,2026-01-14,paid_google,basic,US,marketing,web,0,
u_00696,2026-04-12,organic,enterprise,JP,technology,ios,0,
u_00697,2026-01-25,paid_facebook,free,US,nonprofit,ios,0,
u_00698,2026-05-07,direct,basic,US,marketing,web,0,
u_00699,2026-02-25,paid_facebook,free,DE,finance,ios,0,
u_00700,2026-02-10,referral,free,BR,media,ios,0,
u_00701,2026-05-24,organic,free,Other,healthcare,ios,0,
u_00702,2026-04-02,paid_google,free,CA,nonprofit,ios,1,2026-05-07
u_00703,2026-05-10,direct,enterprise,US,nonprofit,web,1,2026-05-31
u_00704,2026-05-22,referral,free,Other,finance,android,0,
u_00705,2025-06-01,direct,free,JP,education,web,0,
u_00706,2026-04-05,referral,basic,US,marketing,web,0,
u_00707,2025-10-02,paid_google,free,IN,other,ios,0,
u_00708,2026-04-19,paid_google,basic,IN,marketing,android,0,
u_00709,2025-12-16,direct,free,UK,consulting,ios,1,2026-01-04
u_00710,2025-11-05,paid_google,free,Other,marketing,web,0,
u_00711,2026-01-20,organic,free,US,marketing,web,0,
u_00712,2026-02-28,paid_google,pro,DE,technology,web,0,
u_00713,2026-03-15,paid_google,basic,US,healthcare,web,0,
u_00714,2026-03-30,organic,enterprise,IN,marketing,ios,0,
u_00715,2025-06-01,paid_facebook,free,AU,technology,android,1,2025-08-10
u_00716,2025-09-15,organic,free,US,marketing,ios,0,
u_00717,2025-06-01,paid_google,free,US,marketing,web,0,
u_00718,2026-05-12,referral,free,Other,healthcare,web,0,
u_00719,2025-11-21,paid_google,free,CA,finance,ios,0,
u_00720,2025-06-01,referral,basic,IN,technology,ios,0,
u_00721,2026-05-02,organic,free,US,healthcare,android,0,
u_00722,2026-05-21,direct,free,UK,consulting,android,0,
u_00723,2025-11-16,organic,pro,AU,education,android,0,
u_00724,2026-01-27,organic,basic,BR,other,web,1,2026-04-06
u_00725,2025-09-05,referral,free,US,technology,ios,0,
u_00726,2026-05-10,referral,free,DE,consulting,web,1,2026-05-17
u_00727,2025-10-13,organic,free,US,healthcare,web,1,2025-10-20
u_00728,2026-04-29,direct,free,US,healthcare,web,0,
u_00729,2026-05-05,paid_google,basic,IN,healthcare,web,0,
u_00730,2026-05-05,direct,free,US,marketing,web,1,2026-05-12
u_00731,2025-09-28,paid_google,pro,US,marketing,android,0,
u_00732,2025-12-23,paid_google,basic,CA,education,web,0,
u_00733,2026-02-13,paid_google,basic,UK,technology,android,0,
u_00734,2026-03-28,organic,free,AU,education,android,0,
u_00735,2025-07-30,paid_google,free,DE,ecommerce,android,0,
u_00736,2026-03-20,paid_google,basic,CA,finance,android,0,
u_00737,2025-09-27,organic,free,US,marketing,ios,0,
u_00738,2026-03-08,organic,free,US,marketing,web,1,2026-05-04
u_00739,2026-03-24,organic,free,IN,technology,ios,0,
u_00740,2026-03-02,referral,free,US,technology,android,0,
u_00741,2026-04-09,paid_google,basic,AU,technology,android,0,
u_00742,2025-11-12,referral,free,IN,technology,android,1,2026-01-17
u_00743,2026-02-19,direct,free,US,marketing,ios,0,
u_00744,2026-04-23,paid_facebook,free,DE,marketing,web,0,
u_00745,2025-07-01,direct,free,JP,other,android,1,2025-07-18
u_00746,2026-03-22,organic,pro,US,other,android,1,2026-04-22
u_00747,2026-02-06,organic,pro,US,technology,web,0,
u_00748,2025-06-21,paid_google,free,BR,marketing,ios,0,
u_00749,2026-01-09,paid_google,free,US,healthcare,android,0,
u_00750,2026-05-13,referral,free,US,technology,web,1,2026-05-21
u_00751,2025-06-01,paid_google,basic,US,healthcare,android,0,
u_00752,2026-01-08,organic,free,UK,finance,web,1,2026-03-24
u_00753,2026-04-02,paid_facebook,basic,IN,marketing,web,0,
u_00754,2026-05-10,paid_google,free,UK,consulting,web,0,
u_00755,2025-10-13,organic,basic,JP,consulting,ios,0,
u_00756,2026-01-11,paid_google,free,CA,other,web,1,2026-01-18
u_00757,2026-02-09,direct,basic,Other,marketing,web,1,2026-04-06
u_00758,2025-07-09,referral,free,UK,media,android,0,
u_00759,2025-10-17,paid_google,basic,US,healthcare,web,0,
u_00760,2026-05-08,paid_google,free,Other,education,web,0,
u_00761,2026-04-07,organic,free,US,media,ios,1,2026-04-14
u_00762,2026-04-20,paid_google,basic,AU,nonprofit,web,0,
u_00763,2025-11-14,referral,free,US,ecommerce,android,0,
u_00764,2026-05-27,paid_google,basic,CA,marketing,web,0,
u_00765,2026-01-29,organic,basic,JP,healthcare,ios,0,
u_00766,2025-11-03,direct,free,US,education,web,1,2025-12-15
u_00767,2025-07-31,referral,free,US,consulting,android,1,2025-08-12
u_00768,2026-04-01,paid_facebook,free,US,education,web,0,
u_00769,2025-09-23,organic,free,UK,finance,web,0,
u_00770,2026-05-14,organic,free,US,finance,android,1,2026-05-21
u_00771,2025-09-01,organic,basic,DE,technology,ios,0,
u_00772,2026-05-12,paid_facebook,free,US,nonprofit,ios,1,2026-05-31
u_00773,2026-03-19,organic,free,US,technology,web,0,
u_00774,2025-10-11,referral,free,UK,education,web,1,2025-10-24
u_00775,2026-05-08,direct,free,IN,media,web,0,
u_00776,2026-04-24,paid_google,free,US,finance,web,0,
u_00777,2025-11-26,paid_google,basic,CA,consulting,web,0,
u_00778,2025-11-27,paid_facebook,basic,FR,consulting,android,0,
u_00779,2026-01-02,direct,free,US,technology,web,0,
u_00780,2025-12-10,referral,enterprise,US,finance,web,0,
u_00781,2026-02-07,organic,free,CA,ecommerce,web,0,
u_00782,2026-04-19,organic,pro,US,finance,ios,0,
u_00783,2026-03-31,referral,basic,US,healthcare,web,0,
u_00784,2026-05-02,paid_facebook,basic,IN,education,web,0,
u_00785,2025-06-17,organic,free,US,technology,android,0,
u_00786,2026-01-24,paid_google,free,US,finance,web,1,2026-02-09
u_00787,2026-03-18,referral,free,Other,technology,web,0,
u_00788,2026-03-02,organic,basic,US,technology,web,0,
u_00789,2025-06-01,referral,free,FR,healthcare,web,0,
